01-06-2019,3207
31-07-2019,3453
30-07-2019,3455
29-07-2019,3471
28-07-2019,3477
27-07-2019,3477
26-07-2019,3478
25-07-2019,3483
24-07-2019,3505
23-07-2019,3503
22-07-2019,3513
21-07-2019,3505
20-07-2019,3505
19-07-2019,3502
18-07-2019,3519
17-07-2019,3510
16-07-2019,3482
15-07-2019,3488
14-07-2019,3494
13-07-2019,3494
12-07-2019,3495
11-07-2019,3469
10-07-2019,3487
09-07-2019,3460
08-07-2019,3458
07-07-2019,3456
06-07-2019,3456
05-07-2019,3459
04-07-2019,3424
03-07-2019,3423
02-07-2019,3402
01-07-2019,3365
31-08-2019,3866
30-08-2019,3866
29-08-2019,3879
28-08-2019,3919
27-08-2019,3904
26-08-2019,3883
25-08-2019,3881
24-08-2019,3881
23-08-2019,3876
22-08-2019,3815
21-08-2019,3800
20-08-2019,3802
19-08-2019,3783
18-08-2019,3801
17-08-2019,3801
16-08-2019,3796
15-08-2019,3820
14-08-2019,3816
13-08-2019,3779
12-08-2019,3824
11-08-2019,3798
10-08-2019,3798
09-08-2019,3800
08-08-2019,3779
07-08-2019,3820
06-08-2019,3751
05-08-2019,3654
04-08-2019,3555
03-08-2019,3555
02-08-2019,3558
01-08-2019,3500
30-09-2019,3689
29-09-2019,3774
28-09-2019,3774
27-09-2019,3776
26-09-2019,3780
25-09-2019,3761
24-09-2019,3812
23-09-2019,3793
22-09-2019,3773
21-09-2019,3773
20-09-2019,3772
19-09-2019,3772
18-09-2019,3786
17-09-2019,3800
16-09-2019,3820
15-09-2019,3752
14-09-2019,3752
13-09-2019,3752
12-09-2019,3772
11-09-2019,3797
10-09-2019,3825
09-09-2019,3849
08-09-2019,3857
07-09-2019,3857
06-09-2019,3858
05-09-2019,3890
04-09-2019,3985
03-09-2019,3969
02-09-2019,3912
01-09-2019,3866
31-10-2019,3858
30-10-2019,3809
29-10-2019,3790
28-10-2019,3791
27-10-2019,3829
26-10-2019,3828
25-10-2019,3827
24-10-2019,3837
23-10-2019,3800
22-10-2019,3790
21-10-2019,3809
20-10-2019,3809
19-10-2019,3809
18-10-2019,3809
17-10-2019,3821
16-10-2019,3822
15-10-2019,3804
14-10-2019,3825
13-10-2019,3786
12-10-2019,3786
11-10-2019,3785
10-10-2019,3814
09-10-2019,3850
08-10-2019,3841
07-10-2019,3808
06-10-2019,3832
05-10-2019,3832
04-10-2019,3807
03-10-2019,3800
02-10-2019,3733
01-10-2019,3730
30-11-2019,3803
29-11-2019,3804
28-11-2019,3768
27-11-2019,3758
26-11-2019,3770
25-11-2019,3773
24-11-2019,3790
23-11-2019,3790
22-11-2019,3792
21-11-2019,3799
20-11-2019,3802
19-11-2019,3822
18-11-2019,3821
17-11-2019,3797
16-11-2019,3797
15-11-2019,3798
14-11-2019,3824
13-11-2019,3809
12-11-2019,3772
11-11-2019,3768
10-11-2019,3769
09-11-2019,3769
08-11-2019,3768
07-11-2019,3756
06-11-2019,3821
05-11-2019,3793
04-11-2019,3844
03-11-2019,3832
02-11-2019,3832
01-11-2019,3831
31-12-2019,3911
30-12-2019,3900
29-12-2019,3909
28-12-2019,3909
27-12-2019,3907
26-12-2019,3887
25-12-2019,3865
24-12-2019,3861
23-12-2019,3821
22-12-2019,3798
21-12-2019,3798
20-12-2019,3803
19-12-2019,3807
18-12-2019,3791
17-12-2019,3793
16-12-2019,3786
15-12-2019,3781
14-12-2019,3781
13-12-2019,3774
12-12-2019,3755
11-12-2019,3770
10-12-2019,3758
09-12-2019,3760
08-12-2019,3769
07-12-2019,3769
06-12-2019,3772
05-12-2019,3824
04-12-2019,3816
03-12-2019,3840
02-12-2019,3795
01-12-2019,3803
